Price,Close,High,Low,Open,Volume
Ticker,ABT,ABT,ABT,ABT,ABT
Date,,,,,
2025-08-27,129.40655517578125,129.69201866479682,128.52060448003772,129.41639356490543,4759200
2025-08-28,129.31793212890625,129.58371880378184,128.1071495307121,128.8749643510732,4674700
2025-08-29,130.58779907226562,130.77483359628687,129.1210680863878,129.94794333111713,4430700
2025-09-02,129.40655517578125,131.3162390763312,128.7962295799291,130.6173379374785,5779200
2025-09-03,130.1152801513672,130.12513355983074,128.1760662798894,129.10137042864153,4806500
2025-09-04,130.73544311523438,131.7493528305788,129.64278123495333,130.11527920413337,5073800
2025-09-05,130.86343383789062,132.22188256935877,130.38108239921706,130.44014277529106,3286900
2025-09-08,130.13497924804688,131.01107648538658,129.55419889282584,130.1940396203825,5070200
2025-09-09,129.88888549804688,131.08982981429074,129.59356861331727,130.23342436697152,4641400
2025-09-10,127.3393325805664,129.79044294022486,125.45916413273181,129.79044294022486,7397200
2025-09-11,130.5779571533203,130.6074873417705,127.37872322738842,127.66420174299587,5578300
2025-09-12,131.64108276367188,132.85188051454702,129.34747643987976,129.76092909948264,5700300
2025-09-15,129.27857971191406,132.25141042556857,128.9143640522518,131.78875079389104,4057700
2025-09-16,130.68621826171875,131.57216883245,129.15058863031172,129.7018387523102,5401600
2025-09-17,132.07421875,132.12344073767352,130.63703284076036,130.63703284076036,5113300
2025-09-18,132.4679718017578,132.67468310915098,130.03655295471788,131.99545877254877,5891700
2025-09-19,133.9149932861328,134.5942176088949,131.6312404399206,132.595928235794,11547400
2025-09-22,134.48593139648438,135.34235183214207,132.84201932498718,133.21608836631904,4837000
2025-09-23,133.76734924316406,134.74189049823462,132.9306205374573,134.15125670356616,5136400
2025-09-24,131.798583984375,134.6926624103542,131.70014001624267,133.19640121329843,3932400
2025-09-25,131.22764587402344,132.33014625141874,129.13091245874597,132.33014625141874,4963400
2025-09-26,131.4639129638672,132.10375376567796,131.02094509950263,131.88718902835444,4182100
2025-09-29,131.03076171875,131.41466914013955,129.65263636515667,130.9224793680791,4351900
2025-09-30,131.84780883789062,132.3990590223712,130.11529109187626,130.7846770447748,7538300
2025-10-01,131.38514709472656,133.334214507107,127.06372122914222,132.69437377196638,10613900
2025-10-02,130.9126434326172,131.30638924946638,128.471371302744,130.351539872145,5916700
2025-10-03,132.48765563964844,133.2554705774793,130.715769236792,131.16859049213818,5362200
2025-10-06,131.65093994140625,133.12750941801065,131.36546143114884,132.22188194147958,6745900
2025-10-07,130.9421844482422,131.9954628566737,129.86919922076612,131.9954628566737,4816100
2025-10-08,132.1726531982422,132.61562101449093,130.10545002849378,130.7354523721553,6654800
2025-10-09,131.22764587402344,133.0192240077319,130.92249059245447,132.47781220796062,3237600
2025-10-10,130.49920654296875,132.39905189944693,129.9774715531102,132.0938966366294,5654100
2025-10-13,129.32778930664062,130.68622286356006,128.82574612608272,129.93809981742416,4008100
2025-10-14,131.1882781982422,131.2571769620817,129.180135330843,129.40655346167293,8147900
2025-10-15,127.99458312988281,130.00175851524926,124.32629578014122,126.57077071938504,14906400
2025-10-16,126.19503784179688,129.68535596381398,125.44358804462037,128.07367742197079,9768100
2025-10-17,127.09480285644531,127.80670901780603,125.77976193774902,126.42245541917835,6806800
2025-10-20,128.0539093017578,128.36043663465355,126.6894349472883,126.99594719295006,5810000
2025-10-21,126.1060562133789,127.846270473485,126.07639471329118,127.54964038537474,4934700
2025-10-22,126.51144409179688,127.4903188677741,125.68089190521613,126.18516004342106,6186800
2025-10-23,124.91954803466797,127.32223524145982,124.65258698036708,126.79819527084258,6700600
2025-10-24,125.42381286621094,126.66964868841504,123.59461408645473,125.54246641143591,5071100
2025-10-27,125.75010681152344,126.2247134576899,123.7429314481699,124.64269633287951,6254200
2025-10-28,125.18650817871094,127.00581720241937,124.77123210290135,125.54246125615236,4763000
2025-10-29,123.03102111816406,125.12718845759667,122.72450889374562,124.76134568963987,5182000
2025-10-30,123.26832580566406,125.00854013095443,122.93215206725557,123.73304277408963,4877400
2025-10-31,122.2301254272461,122.93214189076475,121.23147888906156,122.44764559923608,7044900
2025-11-03,122.44764709472656,122.66517481298943,121.06339351235593,122.31911141739678,5833000
2025-11-04,124.3856201171875,124.43505343565188,122.44764996914294,122.90248477816039,5607700
2025-11-05,123.13978576660156,125.2853864384619,122.52675377023438,124.47460607868159,4597100
2025-11-06,123.54517364501953,123.59461450826949,121.963164088037,122.45754254607009,4714700
2025-11-07,124.93932342529297,125.19640233343524,123.24855001883589,124.22741724497072,5458500
2025-11-10,124.474609375,124.73168828913823,123.14967870908897,124.00989241069438,4251600
2025-11-11,125.57212829589844,125.72044334197912,124.35595397037677,125.17662402088882,5293900
2025-11-12,127.37167358398438,127.62874495159413,125.1271911527853,125.51280574781657,4979700
2025-11-13,127.80670928955078,128.13300087147093,126.56088104813696,127.06514162715936,5182400
2025-11-14,129.12176513671875,129.4876154637329,127.32223535179511,127.83637809763982,6998900
2025-11-17,128.56805419921875,130.4466862114824,128.4889518393969,129.2107401278267,5816600
2025-11-18,128.5384063720703,130.54558181844007,127.8363822835014,129.27009196282327,6775000
2025-11-19,124.73168182373047,130.0116474815052,123.17933382508224,128.42963043984233,10296100
2025-11-20,122.5761947631836,124.3065193475456,120.72721663447766,121.12272090534086,11654000
2025-11-21,126.66964721679688,127.27278953002093,122.49709188673528,123.27821074392081,9401000
2025-11-24,125.75999450683594,128.06379993061006,125.29527754953374,126.02695555485178,14041300
2025-11-25,126.6103286743164,127.36177851428462,124.81079135251166,125.85887129073143,8035500
2025-11-26,127.09480285644531,127.56941702217425,125.5918957163854,126.63998313999593,5473800
2025-11-28,127.45075225830078,127.93524854745199,126.56087712590218,126.71908184324529,2572400
2025-12-01,126.57076263427734,128.390086757717,126.52132931650304,127.2035664332725,5766900
2025-12-02,124.89977264404297,127.53975932846811,124.2274176430968,127.0058221478987,5479700
2025-12-03,123.88135528564453,126.13571985396587,123.80225292165724,124.86022252323319,4918800
2025-12-04,123.99011993408203,124.15820680090519,122.66518173157695,123.7824818850152,5226900
2025-12-05,123.67371368408203,124.63280907492224,123.23865823827005,124.24719449108576,4361100
2025-12-08,120.71732330322266,123.21888453475854,120.34159840625206,123.21888453475854,6391900
2025-12-09,119.88677215576172,121.84451410479545,119.6989059338903,121.44900984256864,5229100
2025-12-10,121.17215728759766,121.70607935836168,119.34295104544411,119.89666002162527,6716200
2025-12-11,121.89395141601562,122.8431571502858,121.2512579117947,121.64676218697808,5390000
2025-12-12,124.0494384765625,124.16809201902844,121.52811293399664,122.08181437827155,4765300
2025-12-15,127.02560424804688,128.18244804790072,123.79236485631169,124.30652268532455,7716000
2025-12-16,125.43370056152344,127.15414299377058,124.87999911314033,126.96627676937639,5764200
2025-12-17,125.28538513183594,126.2345908448293,124.52404564265731,125.32493631282938,8048900
2025-12-18,123.71327209472656,126.14561328246249,123.52540586058043,125.15685633410072,5891700
2025-12-19,124.03955078125,124.71190577875484,122.3685567405641,123.63416437266343,14795700
2025-12-22,123.79236602783203,125.80943109322874,123.36720024134718,123.75282238856457,5058000
2025-12-23,123.13978576660156,123.77258958186344,122.45754108867813,123.59461303734501,7534900
2025-12-24,123.40674591064453,123.92090372155155,122.6058552379667,122.61574491915012,1632200
2025-12-26,123.43640899658203,123.78247994989992,122.86293572205551,123.17933763144194,2120700
2025-12-29,123.16944885253906,124.07910340573761,123.09034648870876,123.62427612913834,4468700
2025-12-30,124.3658447265625,124.7811208242841,122.96181170457997,123.03102438753356,5271100
2025-12-31,123.88135528564453,124.82067134123955,123.83191442224832,124.46471824691336,3157100
2026-01-02,122.7937240600586,123.84180397917856,122.24990473771336,123.29798465683332,5014200
2026-01-05,125.02830505371094,125.13706891451798,121.12271837656617,122.2400109405828,6548500
2026-01-06,126.34335327148438,128.00447267987417,125.1271865301206,125.41391938773722,8327500
2026-01-07,125.61167907714844,127.1541449904049,124.85033203005018,127.00582240118067,6632300
2026-01-08,124.76134490966797,126.65976387508157,124.64269136694949,125.6709994396604,4344600
2026-01-09,124.50426483154297,125.71054943514844,123.82202771229018,124.99864327278348,4317600
2026-01-12,123.23866271972656,125.1865150719775,122.06203956319358,124.97887702263932,5524300
2026-01-13,122.90248107910156,123.26831629046967,120.82608563206479,123.14967029483297,5169800
2026-01-14,123.59461212158203,123.68359662137367,121.60720864645438,122.28945331932277,7187800
2026-01-15,122.75984954833984,123.64430022632096,122.23315505266895,123.62442825256106,7079500
2026-01-16,121.00088500976562,122.72009501652245,120.7822553946107,122.46172145482008,10418200
2026-01-20,120.38475036621094,120.74250654771345,119.50029969022668,120.61331976399325,12634000
2026-01-21,119.97731018066406,121.72633197302363,119.57980247082637,120.95119610884603,12557300
2026-01-22,107.93286895751953,113.2892642667429,105.1205108407325,106.85960042377462,37099400
2026-01-23,106.75028228759766,109.36389026044864,105.41864023050884,107.59498139952416,21813100
2026-01-26,108.09186553955078,109.70176831110162,106.91922199574113,107.07822810831202,19094200
2026-01-27,107.59498596191406,108.6682545077168,106.29315559988216,107.33661239416186,16594500
2026-01-28,105.38883209228516,107.95274126619748,104.61368864984352,107.12792168072664,15120500
2026-01-29,105.42857360839844,106.49190992508215,104.68324951625254,105.77639758352952,15687900
2026-01-30,108.61856842041016,108.79744650748735,105.02113470555932,105.3987628530206,17531400
2026-02-02,108.7278823852539,110.3079658239955,108.19124812818258,108.54900429956346,11447200
2026-02-03,108.3403091430664,108.43969175639145,105.58758210329579,106.33290621226023,14645400
2026-02-04,107.52542114257812,109.04588868495784,106.96891490390038,108.51918661554771,13163500
2026-02-05,108.39994049072266,109.45332947443241,107.23723669755294,108.47944354884423,13555100
2026-02-06,110.13903045654297,110.36759227213253,108.27074649348599,109.41357831692062,9919600
2026-02-09,110.37753295898438,110.57628302477129,108.81732143888719,109.54277358448454,11719900
2026-02-10,111.57998657226562,112.04705755966461,110.30796797448134,110.48684606365907,10513000
2026-02-11,112.8818130493164,113.02094718664122,110.68559232975127,111.04334849583533,9306500
2026-02-12,110.77503967285156,113.05076354017393,110.73528814368706,112.5439410206127,11541000
2026-02-13,111.97749328613281,112.4048127408315,110.70547469963313,111.07316307058232,7696700
2026-02-17,111.56011199951172,112.88181429126699,111.23216758002178,112.48431417509235,6568900
2026-02-18,112.58369445800781,112.6731297137721,110.9340400879505,111.22223299290614,7824400
2026-02-19,111.49054718017578,112.69300245319197,111.2818573475196,112.30543453799785,6988400
2026-02-20,111.51042175292969,111.93774120552092,110.48684453858596,111.49054977966375,7099000
2026-02-23,114.57122039794922,114.591092371076,111.35142244156955,111.58992402823468,9144500
2026-02-24,113.86564636230469,114.65072197267139,113.11038250215732,114.3426495294714,9017200
2026-02-25,114.04452514648438,115.29666415436539,113.63707767277243,114.19359148032602,6529600
2026-02-26,115.5351791381836,115.84324401695902,113.79608951340529,114.60103714211738,7855600
2026-02-27,115.6246109008789,116.09168188480182,114.76997199026015,114.98860160672012,13233300
2026-03-02,113.40851593017578,115.12772591355993,112.92156540055852,114.83953302312176,7700200
2026-03-03,112.90169525146484,113.71658263069178,111.92780175832594,112.29549771037581,6708000
2026-03-04,112.3948745727539,113.23957371665118,111.33154580957827,112.95138839868854,4613500
2026-03-05,110.34771728515625,111.30173121431666,109.8309550015514,111.25203990872163,8008900
2026-03-06,108.87694549560547,110.02971711214954,107.6645503753881,110.02971711214954,11100400
2026-03-09,111.94768524169922,112.03712049754137,108.26081614156764,108.73781933638394,13560800
2026-03-10,109.86077880859375,111.74892718884863,109.11545468528396,111.57998887387072,8746100
2026-03-11,109.5626449584961,110.05952770207205,108.28068657025068,109.31420358670813,8002200
2026-03-12,107.4657974243164,110.48684536588937,107.39623414462156,109.09557219016344,10839800
2026-03-13,107.35648345947266,109.62226753799763,107.02853903183643,108.70800511715929,8828900
2026-03-16,109.26451110839844,109.41357744623916,107.85336595140795,108.13161907173522,7442200
2026-03-17,110.019775390625,111.16260720909096,109.23469975153671,109.41357784122555,9452200
2026-03-18,107.81361389160156,109.26451057032656,107.07822956552535,108.8173191408355,8241400
2026-03-19,106.52172088623047,109.08562998202105,106.47202958105751,108.0521205872475,10466000
2026-03-20,104.80250549316406,107.1179808565063,104.74288199118526,106.37265675445587,81271300
2026-03-23,104.1963119506836,106.47203587280202,103.450987820018,106.4024725905464,8227800
2026-03-24,103.4112319946289,103.60004985940681,101.77152504073445,103.44104374552461,11794300
2026-03-25,104.17643737792969,105.16026308295527,103.60005157828684,104.79256712487367,6377000
2026-03-26,103.91805267333984,105.31926559536625,103.351606670821,103.73917458929029,6212300
2026-03-27,103.34166717529297,104.8025036020442,103.03360231152293,104.24599737540704,10915000
2026-03-30,101.24482727050781,104.1168089833559,101.18520376618669,104.10687678718847,10476700
2026-03-31,102.02989959716797,103.0336048507996,100.25105848538021,101.90071281475159,12442100
2026-04-01,101.74170684814453,103.14291981057556,101.57276853662316,102.19883805793532,7452500
2026-04-02,102.2286605834961,102.82491837219902,100.91689041561801,101.38395383585205,5453400
2026-04-06,101.6622085571289,102.43734439495547,101.21500955557833,101.8708983917877,7125800
2026-04-07,101.19513702392578,102.2286539959318,100.81750130267959,101.19513702392578,13311000
2026-04-08,102.91435241699219,103.19260554298886,100.67838004931018,102.48703295011758,9379300
2026-04-09,102.07958984375,102.67584760676891,101.28457443850556,102.35784296103691,6198700
